Student_ID,Week_Start,Attendance_Weekly,Engagement_Weekly,Behaviour_Incidents_Weekly,MonthStart
S1041,2025-02-03,79.06,56.01,0,2025-02-01
S1041,2025-02-10,78.35,55.31,1,2025-02-01
S1041,2025-02-17,79.13,55.51,1,2025-02-01
S1041,2025-02-24,81.47,57.97,3,2025-02-01
S1041,2025-03-03,80.86,57.93,0,2025-03-01
S1041,2025-03-10,78.65,61.96,1,2025-03-01
S1041,2025-03-17,79.26,45.32,1,2025-03-01
S1041,2025-03-24,81.97,52.69,0,2025-03-01
S1042,2025-01-06,90.44,66.12,3,2025-01-01
S1042,2025-01-13,84.51,59.26,1,2025-01-01
S1042,2025-01-20,88.52,55.22,1,2025-01-01
S1042,2025-01-27,86.1,56.84,0,2025-01-01
S1042,2025-02-03,83.37,48.91,0,2025-02-01
S1042,2025-02-10,87.96,50.06,0,2025-02-01
S1042,2025-02-17,89.84,52.92,1,2025-02-01
S1042,2025-02-24,89.88,59.62,1,2025-02-01
S1042,2025-03-03,90.99,59.13,1,2025-03-01
S1042,2025-03-10,84.61,65.25,2,2025-03-01
S1042,2025-03-17,87.23,60.84,1,2025-03-01
S1042,2025-03-24,90.48,53.4,1,2025-03-01
S1043,2025-01-06,91.08,65.78,0,2025-01-01
S1043,2025-01-13,99.7,85.3,0,2025-01-01
S1043,2025-01-20,96.44,85.28,1,2025-01-01
S1043,2025-01-27,88.25,78.35,1,2025-01-01
S1043,2025-02-03,89.59,80.01,0,2025-02-01
S1043,2025-02-10,91.92,69.93,0,2025-02-01
S1043,2025-02-17,93.47,73.26,0,2025-02-01
S1043,2025-02-24,95.63,74.05,2,2025-02-01
S1043,2025-03-03,96.08,75.97,2,2025-03-01
S1043,2025-03-10,94.71,73.93,2,2025-03-01
S1043,2025-03-17,95.93,59.25,0,2025-03-01
S1043,2025-03-24,85.13,73.05,0,2025-03-01
S1044,2025-01-06,74.1,33.65,0,2025-01-01
S1044,2025-01-13,78.13,30.92,0,2025-01-01
S1044,2025-01-20,74.88,35.3,2,2025-01-01
S1044,2025-01-27,77.25,32.14,0,2025-01-01
S1044,2025-02-03,72.46,50.21,0,2025-02-01
S1044,2025-02-10,79.86,42.25,1,2025-02-01
S1044,2025-02-17,72.65,34.8,0,2025-02-01
S1044,2025-02-24,71.37,29.37,0,2025-02-01
S1044,2025-03-03,69.64,37.94,0,2025-03-01
S1044,2025-03-10,72.44,54.46,1,2025-03-01
S1044,2025-03-17,69.72,38.53,1,2025-03-01
S1044,2025-03-24,77.77,35.23,1,2025-03-01
S1045,2025-01-06,75.83,49.06,0,2025-01-01
S1045,2025-01-13,74.63,48.49,0,2025-01-01
S1045,2025-01-20,76.06,52.37,0,2025-01-01
S1045,2025-01-27,77.73,51.48,0,2025-01-01
S1045,2025-02-03,75.65,63.08,0,2025-02-01
S1045,2025-02-10,77.65,41.54,0,2025-02-01
S1045,2025-02-17,80.07,55.83,0,2025-02-01
S1045,2025-02-24,73.66,53.09,1,2025-02-01
S1045,2025-03-03,74.47,54.09,0,2025-03-01
S1045,2025-03-10,72.92,44.74,2,2025-03-01
S1045,2025-03-17,78.24,53.43,0,2025-03-01
S1045,2025-03-24,76.25,52.35,2,2025-03-01
S1046,2025-01-06,92.88,100.0,0,2025-01-01
S1046,2025-01-13,90.67,100.0,0,2025-01-01
S1046,2025-01-20,91.55,100.0,0,2025-01-01
S1046,2025-01-27,91.09,100.0,0,2025-01-01
S1046,2025-02-03,94.85,100.0,0,2025-02-01
S1046,2025-02-10,94.8,96.92,0,2025-02-01
S1046,2025-02-17,96.31,100.0,1,2025-02-01
S1046,2025-02-24,94.67,92.88,0,2025-02-01
S1046,2025-03-03,96.58,85.27,0,2025-03-01
S1046,2025-03-10,93.45,100.0,0,2025-03-01
S1046,2025-03-17,96.86,98.5,0,2025-03-01
S1046,2025-03-24,97.09,98.1,0,2025-03-01
S1047,2025-01-06,76.95,40.8,0,2025-01-01
S1047,2025-01-13,81.91,50.53,0,2025-01-01
S1047,2025-01-20,75.79,33.06,0,2025-01-01
S1047,2025-01-27,81.42,39.64,0,2025-01-01
S1047,2025-02-03,82.23,31.68,0,2025-02-01
S1047,2025-02-10,88.5,41.23,2,2025-02-01
S1047,2025-02-17,78.12,32.47,1,2025-02-01
S1047,2025-02-24,80.75,41.31,0,2025-02-01
S1047,2025-03-03,79.41,44.82,0,2025-03-01
S1047,2025-03-10,81.52,37.85,0,2025-03-01
S1047,2025-03-17,75.71,27.16,0,2025-03-01
S1047,2025-03-24,80.1,31.31,0,2025-03-01
S1048,2025-01-06,67.94,15.7,0,2025-01-01
S1048,2025-01-13,69.0,30.96,0,2025-01-01
S1048,2025-01-20,68.26,34.77,2,2025-01-01
S1048,2025-01-27,65.89,31.45,3,2025-01-01
S1048,2025-02-03,68.06,33.35,0,2025-02-01
S1048,2025-02-10,65.37,17.79,2,2025-02-01
S1048,2025-02-17,65.64,33.27,2,2025-02-01
S1048,2025-02-24,64.64,23.85,0,2025-02-01
S1048,2025-03-03,68.95,31.62,1,2025-03-01
S1048,2025-03-10,69.25,27.08,1,2025-03-01
S1048,2025-03-17,68.43,33.28,0,2025-03-01
S1048,2025-03-24,67.91,23.79,0,2025-03-01
S1049,2025-01-06,82.85,37.89,0,2025-01-01
S1049,2025-01-13,81.36,39.26,1,2025-01-01
S1049,2025-01-20,89.94,34.46,2,2025-01-01
S1049,2025-01-27,83.68,41.81,1,2025-01-01
S1049,2025-02-03,82.65,34.74,0,2025-02-01
S1049,2025-02-10,84.11,32.41,0,2025-02-01
S1049,2025-02-17,80.1,42.35,0,2025-02-01
S1049,2025-02-24,83.31,36.35,1,2025-02-01
S1049,2025-03-03,79.7,38.08,0,2025-03-01
S1049,2025-03-10,83.93,31.87,1,2025-03-01
S1049,2025-03-17,81.37,31.07,1,2025-03-01
S1049,2025-03-24,86.83,40.53,1,2025-03-01
S1050,2025-01-06,91.99,49.53,1,2025-01-01
S1050,2025-01-13,81.0,53.32,0,2025-01-01
S1050,2025-01-20,79.9,61.8,0,2025-01-01
S1050,2025-01-27,84.99,62.84,0,2025-01-01
S1050,2025-02-03,82.43,72.52,1,2025-02-01
S1050,2025-02-10,80.54,49.35,1,2025-02-01
S1050,2025-02-17,82.14,71.86,0,2025-02-01
S1050,2025-02-24,85.73,54.2,0,2025-02-01
S1050,2025-03-03,83.66,60.83,0,2025-03-01
S1050,2025-03-10,83.01,59.87,0,2025-03-01
S1050,2025-03-17,81.11,56.55,1,2025-03-01
S1050,2025-03-24,85.36,66.28,0,2025-03-01
S1051,2025-01-06,79.42,55.16,0,2025-01-01
S1051,2025-01-13,79.49,57.27,1,2025-01-01
S1051,2025-01-20,86.12,47.33,0,2025-01-01
S1051,2025-01-27,80.82,51.94,2,2025-01-01
S1051,2025-02-03,78.48,53.05,2,2025-02-01
S1051,2025-02-10,81.24,56.01,2,2025-02-01
S1051,2025-02-17,77.56,44.81,1,2025-02-01
S1051,2025-02-24,77.66,52.3,1,2025-02-01
S1051,2025-03-03,79.88,59.91,1,2025-03-01
S1051,2025-03-10,83.62,55.48,0,2025-03-01
S1051,2025-03-17,76.04,48.06,0,2025-03-01
S1051,2025-03-24,84.29,46.31,1,2025-03-01
S1052,2025-01-06,75.5,54.29,0,2025-01-01
S1052,2025-01-13,83.64,49.57,1,2025-01-01
S1052,2025-01-20,75.51,43.38,0,2025-01-01
S1052,2025-01-27,82.06,50.96,0,2025-01-01
S1052,2025-02-03,84.47,46.8,0,2025-02-01
S1052,2025-02-10,81.27,50.59,0,2025-02-01
S1052,2025-02-17,84.53,53.54,0,2025-02-01
S1052,2025-02-24,73.45,40.42,0,2025-02-01
S1052,2025-03-03,81.0,36.19,1,2025-03-01
S1052,2025-03-10,85.95,49.75,0,2025-03-01
S1052,2025-03-17,83.73,52.27,0,2025-03-01
S1052,2025-03-24,85.55,38.61,0,2025-03-01
S1053,2025-01-06,94.44,63.21,0,2025-01-01
S1053,2025-01-13,94.51,61.56,2,2025-01-01
S1053,2025-01-20,90.1,53.05,1,2025-01-01
S1053,2025-01-27,89.72,58.21,1,2025-01-01
S1053,2025-02-03,91.06,63.74,0,2025-02-01
S1053,2025-02-10,93.5,57.67,0,2025-02-01
S1053,2025-02-17,91.19,58.97,0,2025-02-01
S1053,2025-02-24,90.16,58.42,0,2025-02-01
S1053,2025-03-03,90.21,58.51,0,2025-03-01
S1053,2025-03-10,94.44,56.06,0,2025-03-01
S1053,2025-03-17,92.57,42.67,0,2025-03-01
S1053,2025-03-24,91.53,61.99,1,2025-03-01
S1054,2025-01-06,77.18,51.68,0,2025-01-01
S1054,2025-01-13,76.65,68.48,0,2025-01-01
S1054,2025-01-20,79.55,56.94,1,2025-01-01
S1054,2025-01-27,70.24,50.75,2,2025-01-01
S1054,2025-02-03,74.32,60.89,1,2025-02-01
S1054,2025-02-10,78.26,51.66,2,2025-02-01
S1054,2025-02-17,76.85,53.82,0,2025-02-01
S1054,2025-02-24,81.11,61.3,1,2025-02-01
S1054,2025-03-03,77.84,67.07,0,2025-03-01
S1054,2025-03-10,79.76,49.55,0,2025-03-01
S1054,2025-03-17,78.77,45.28,0,2025-03-01
S1054,2025-03-24,76.06,61.44,2,2025-03-01
S1055,2025-01-06,60.73,30.69,3,2025-01-01
S1055,2025-01-13,61.28,34.53,2,2025-01-01
S1055,2025-01-20,66.2,30.16,1,2025-01-01
S1055,2025-01-27,57.85,32.28,1,2025-01-01
S1055,2025-02-03,61.5,29.33,1,2025-02-01
S1055,2025-02-10,61.49,36.31,2,2025-02-01
S1055,2025-02-17,64.56,25.23,0,2025-02-01
S1055,2025-02-24,63.7,28.3,2,2025-02-01
S1055,2025-03-03,67.56,20.21,2,2025-03-01
S1055,2025-03-10,60.6,26.64,1,2025-03-01
S1055,2025-03-17,57.25,28.75,0,2025-03-01
S1055,2025-03-24,61.52,31.04,0,2025-03-01
S1056,2025-01-06,77.01,48.84,0,2025-01-01
S1056,2025-01-13,76.16,43.17,0,2025-01-01
S1056,2025-01-20,67.64,52.91,2,2025-01-01
S1056,2025-01-27,65.66,46.4,0,2025-01-01
S1056,2025-02-03,73.68,51.52,1,2025-02-01
S1056,2025-02-10,67.78,56.74,1,2025-02-01
S1056,2025-02-17,69.56,49.55,2,2025-02-01
S1056,2025-02-24,69.48,55.55,2,2025-02-01
S1056,2025-03-03,73.68,48.67,0,2025-03-01
S1056,2025-03-10,64.94,44.74,1,2025-03-01
S1056,2025-03-17,67.12,48.08,0,2025-03-01
S1056,2025-03-24,69.37,60.24,0,2025-03-01
S1057,2025-01-06,85.15,51.92,0,2025-01-01
S1057,2025-01-13,86.08,58.2,1,2025-01-01
S1057,2025-01-20,79.01,55.96,1,2025-01-01
S1057,2025-01-27,90.55,49.4,1,2025-01-01
S1057,2025-02-03,84.8,54.0,0,2025-02-01
S1057,2025-02-10,87.64,62.96,0,2025-02-01
S1057,2025-02-17,85.79,54.68,1,2025-02-01
S1057,2025-02-24,87.4,50.12,0,2025-02-01
S1057,2025-03-03,91.73,53.96,1,2025-03-01
S1057,2025-03-10,88.8,58.01,0,2025-03-01
S1057,2025-03-17,88.13,57.6,0,2025-03-01
S1057,2025-03-24,87.86,63.82,0,2025-03-01
S1058,2025-01-06,68.9,33.84,0,2025-01-01
S1058,2025-01-13,71.3,36.98,1,2025-01-01
S1058,2025-01-20,64.42,35.75,2,2025-01-01
S1058,2025-01-27,65.53,46.37,0,2025-01-01
S1058,2025-02-03,67.81,34.4,1,2025-02-01
S1058,2025-02-10,68.23,35.26,1,2025-02-01
S1058,2025-02-17,64.55,42.57,1,2025-02-01
S1058,2025-02-24,66.62,34.63,0,2025-02-01
S1058,2025-03-03,63.57,30.49,0,2025-03-01
S1058,2025-03-10,68.02,39.47,2,2025-03-01
S1058,2025-03-17,68.54,35.41,0,2025-03-01
S1058,2025-03-24,65.24,47.8,0,2025-03-01
S1059,2025-01-06,73.33,35.95,2,2025-01-01
S1059,2025-01-13,73.0,43.74,1,2025-01-01
S1059,2025-01-20,76.14,54.96,3,2025-01-01
S1059,2025-01-27,75.23,40.37,0,2025-01-01
S1059,2025-02-03,73.15,35.16,0,2025-02-01
S1059,2025-02-10,78.65,49.86,1,2025-02-01
S1059,2025-02-17,71.61,48.31,0,2025-02-01
S1059,2025-02-24,68.94,53.62,1,2025-02-01
S1059,2025-03-03,74.73,45.5,2,2025-03-01
S1059,2025-03-10,72.08,54.48,2,2025-03-01
S1059,2025-03-17,78.31,48.84,2,2025-03-01
S1059,2025-03-24,75.54,47.74,1,2025-03-01
S1060,2025-01-06,83.15,82.25,0,2025-01-01
S1060,2025-01-13,85.39,80.85,1,2025-01-01
S1060,2025-01-20,84.19,78.74,1,2025-01-01
S1060,2025-01-27,87.25,70.16,0,2025-01-01
S1060,2025-02-03,79.21,69.71,1,2025-02-01
S1060,2025-02-10,82.47,83.72,0,2025-02-01
S1060,2025-02-17,82.73,83.0,0,2025-02-01
S1060,2025-02-24,83.12,72.85,1,2025-02-01
S1060,2025-03-03,82.33,73.53,2,2025-03-01
S1060,2025-03-10,84.8,80.62,1,2025-03-01
S1060,2025-03-17,88.4,71.8,0,2025-03-01
S1060,2025-03-24,86.77,70.27,1,2025-03-01
S1061,2025-01-06,70.72,45.39,0,2025-01-01
S1061,2025-01-13,73.16,60.97,0,2025-01-01
S1061,2025-01-20,74.5,65.49,0,2025-01-01
S1061,2025-01-27,67.94,58.85,0,2025-01-01
S1061,2025-02-03,73.57,47.61,0,2025-02-01
S1061,2025-02-10,70.78,50.05,1,2025-02-01
S1061,2025-02-17,71.53,49.05,1,2025-02-01
S1061,2025-02-24,73.99,48.73,1,2025-02-01
S1061,2025-03-03,71.66,55.28,0,2025-03-01
S1061,2025-03-10,72.24,54.04,0,2025-03-01
S1061,2025-03-17,74.73,60.52,0,2025-03-01
S1061,2025-03-24,68.31,53.85,0,2025-03-01
S1062,2025-01-06,85.01,77.34,1,2025-01-01
S1062,2025-01-13,86.09,60.83,0,2025-01-01
S1062,2025-01-20,89.53,59.91,1,2025-01-01
S1062,2025-01-27,85.48,69.18,1,2025-01-01
S1062,2025-02-03,87.16,72.24,0,2025-02-01
S1062,2025-02-10,83.08,76.51,0,2025-02-01
S1062,2025-02-17,88.18,78.49,0,2025-02-01
S1062,2025-02-24,85.14,73.77,1,2025-02-01
S1062,2025-03-03,85.33,71.07,0,2025-03-01
S1062,2025-03-10,85.45,64.53,0,2025-03-01
S1062,2025-03-17,85.87,72.06,0,2025-03-01
S1062,2025-03-24,88.79,64.85,0,2025-03-01
S1063,2025-01-06,91.91,60.83,1,2025-01-01
S1063,2025-01-13,86.93,65.81,0,2025-01-01
S1063,2025-01-20,93.56,63.65,3,2025-01-01
S1063,2025-01-27,87.96,68.82,1,2025-01-01
S1063,2025-02-03,95.41,79.59,0,2025-02-01
S1063,2025-02-10,89.98,66.25,0,2025-02-01
S1063,2025-02-17,91.1,78.2,0,2025-02-01
S1063,2025-02-24,86.63,70.24,2,2025-02-01
S1063,2025-03-03,86.86,61.53,0,2025-03-01
S1063,2025-03-10,91.28,64.05,1,2025-03-01
S1063,2025-03-17,90.29,76.47,3,2025-03-01
S1063,2025-03-24,86.41,67.08,1,2025-03-01
S1064,2025-01-06,81.22,54.6,2,2025-01-01
S1064,2025-01-13,78.25,47.41,0,2025-01-01
S1064,2025-01-20,80.41,47.2,0,2025-01-01
S1064,2025-01-27,75.71,59.01,0,2025-01-01
S1064,2025-02-03,80.24,56.38,0,2025-02-01
S1064,2025-02-10,79.02,50.04,0,2025-02-01
S1064,2025-02-17,77.01,47.28,0,2025-02-01
S1064,2025-02-24,78.41,45.27,1,2025-02-01
S1064,2025-03-03,80.77,53.34,1,2025-03-01
S1064,2025-03-10,76.81,48.42,0,2025-03-01
S1064,2025-03-17,81.36,44.09,1,2025-03-01
S1064,2025-03-24,83.92,38.49,0,2025-03-01
S1065,2025-01-06,89.92,36.07,0,2025-01-01
S1065,2025-01-13,92.79,36.68,0,2025-01-01
S1065,2025-01-20,92.44,31.11,0,2025-01-01
S1065,2025-01-27,96.31,44.94,0,2025-01-01
S1065,2025-02-03,94.95,43.94,0,2025-02-01
S1065,2025-02-10,94.08,39.18,1,2025-02-01
S1065,2025-02-17,89.06,54.84,0,2025-02-01
S1065,2025-02-24,96.99,45.7,0,2025-02-01
S1065,2025-03-03,95.53,39.23,1,2025-03-01
S1065,2025-03-10,97.64,40.33,0,2025-03-01
S1065,2025-03-17,97.34,43.36,1,2025-03-01
S1065,2025-03-24,90.91,36.47,0,2025-03-01
S1066,2025-01-06,75.09,39.25,0,2025-01-01
S1066,2025-01-13,77.02,41.6,0,2025-01-01
S1066,2025-01-20,70.26,42.84,0,2025-01-01
S1066,2025-01-27,73.11,31.35,0,2025-01-01
S1066,2025-02-03,68.32,37.19,1,2025-02-01
S1066,2025-02-10,69.47,25.85,0,2025-02-01
S1066,2025-02-17,77.32,33.78,1,2025-02-01
S1066,2025-02-24,70.7,26.95,0,2025-02-01
S1066,2025-03-03,73.08,19.93,0,2025-03-01
S1066,2025-03-10,71.12,28.4,0,2025-03-01
S1066,2025-03-17,73.65,38.75,3,2025-03-01
S1066,2025-03-24,74.26,34.24,1,2025-03-01
S1067,2025-01-06,83.39,77.8,0,2025-01-01
S1067,2025-01-13,83.85,71.3,0,2025-01-01
S1067,2025-01-20,88.78,75.74,1,2025-01-01
S1067,2025-01-27,84.16,66.83,0,2025-01-01
S1067,2025-02-03,84.23,72.82,0,2025-02-01
S1067,2025-02-10,89.27,75.39,2,2025-02-01
S1067,2025-02-17,91.5,75.26,1,2025-02-01
S1067,2025-02-24,91.67,84.73,0,2025-02-01
S1067,2025-03-03,82.78,80.74,1,2025-03-01
S1067,2025-03-10,82.02,71.4,1,2025-03-01
S1067,2025-03-17,88.24,76.93,0,2025-03-01
S1067,2025-03-24,84.91,70.79,1,2025-03-01
S1068,2025-01-06,74.27,50.16,0,2025-01-01
S1068,2025-01-13,65.8,63.22,2,2025-01-01
S1068,2025-01-20,74.9,54.84,0,2025-01-01
S1068,2025-01-27,70.7,56.05,1,2025-01-01
S1068,2025-02-03,73.28,61.71,0,2025-02-01
S1068,2025-02-10,73.36,52.92,1,2025-02-01
S1068,2025-02-17,68.05,57.88,0,2025-02-01
S1068,2025-02-24,71.65,66.4,1,2025-02-01
S1068,2025-03-03,72.01,50.27,0,2025-03-01
S1068,2025-03-10,66.3,63.15,2,2025-03-01
S1068,2025-03-17,74.18,54.37,0,2025-03-01
S1068,2025-03-24,69.35,55.4,1,2025-03-01
S1069,2025-01-06,89.1,88.39,2,2025-01-01
S1069,2025-01-13,92.86,100.0,1,2025-01-01
S1069,2025-01-20,89.17,90.42,0,2025-01-01
S1069,2025-01-27,97.89,94.43,1,2025-01-01
S1069,2025-02-03,98.01,92.75,0,2025-02-01
S1069,2025-02-10,91.67,88.5,0,2025-02-01
S1069,2025-02-17,100.0,98.02,0,2025-02-01
S1069,2025-02-24,96.88,97.23,2,2025-02-01
S1069,2025-03-03,91.74,81.26,1,2025-03-01
S1069,2025-03-10,95.35,100.0,1,2025-03-01
S1069,2025-03-17,93.49,99.02,0,2025-03-01
S1069,2025-03-24,91.24,99.44,5,2025-03-01
S1070,2025-01-06,84.68,71.42,0,2025-01-01
S1070,2025-01-13,83.51,80.4,0,2025-01-01
S1070,2025-01-20,80.95,77.63,1,2025-01-01
S1070,2025-01-27,79.78,78.13,0,2025-01-01
S1070,2025-02-03,84.93,76.82,0,2025-02-01
S1070,2025-02-10,80.97,75.56,0,2025-02-01
S1070,2025-02-17,83.11,70.65,1,2025-02-01
S1070,2025-02-24,82.35,78.9,0,2025-02-01
S1070,2025-03-03,86.14,84.53,0,2025-03-01
S1070,2025-03-10,80.67,70.57,0,2025-03-01
S1070,2025-03-17,82.12,69.16,0,2025-03-01
S1070,2025-03-24,82.05,71.96,0,2025-03-01
S1071,2025-01-06,77.1,44.51,1,2025-01-01
S1071,2025-01-13,72.69,43.33,0,2025-01-01
S1071,2025-01-20,74.87,55.77,0,2025-01-01
S1071,2025-01-27,76.14,44.56,1,2025-01-01
S1071,2025-02-03,77.36,38.17,0,2025-02-01
S1071,2025-02-10,68.38,35.76,0,2025-02-01
S1071,2025-02-17,72.16,36.66,0,2025-02-01
S1071,2025-02-24,71.99,40.49,0,2025-02-01
S1071,2025-03-03,70.07,37.88,0,2025-03-01
S1071,2025-03-10,76.47,50.74,1,2025-03-01
S1071,2025-03-17,71.21,54.27,2,2025-03-01
S1071,2025-03-24,79.6,46.86,1,2025-03-01
S1072,2025-01-06,76.99,48.12,0,2025-01-01
S1072,2025-01-13,74.78,46.35,0,2025-01-01
S1072,2025-01-20,70.77,36.92,0,2025-01-01
S1072,2025-01-27,78.3,51.5,1,2025-01-01
S1072,2025-02-03,76.9,37.8,0,2025-02-01
S1072,2025-02-10,72.18,34.31,1,2025-02-01
S1072,2025-02-17,76.71,45.08,0,2025-02-01
S1072,2025-02-24,76.32,41.54,3,2025-02-01
S1072,2025-03-03,72.64,42.11,0,2025-03-01
S1072,2025-03-10,73.07,35.05,0,2025-03-01
S1072,2025-03-17,77.85,45.02,1,2025-03-01
S1072,2025-03-24,83.75,40.43,0,2025-03-01
S1073,2025-01-06,71.26,55.82,2,2025-01-01
S1073,2025-01-13,73.17,55.21,1,2025-01-01
S1073,2025-01-20,72.05,49.94,0,2025-01-01
S1073,2025-01-27,80.47,52.01,0,2025-01-01
S1073,2025-02-03,70.36,53.28,1,2025-02-01
S1073,2025-02-10,74.48,49.72,1,2025-02-01
S1073,2025-02-17,70.59,48.08,0,2025-02-01
S1073,2025-02-24,75.64,57.72,2,2025-02-01
S1073,2025-03-03,67.17,58.77,0,2025-03-01
S1073,2025-03-10,74.33,55.87,1,2025-03-01
S1073,2025-03-17,70.31,56.98,0,2025-03-01
S1073,2025-03-24,68.35,47.7,0,2025-03-01
S1074,2025-01-06,83.86,54.9,0,2025-01-01
S1074,2025-01-13,82.46,63.59,1,2025-01-01
S1074,2025-01-20,88.11,55.26,1,2025-01-01
S1074,2025-01-27,83.68,59.63,0,2025-01-01
S1074,2025-02-03,84.01,69.7,0,2025-02-01
S1074,2025-02-10,83.9,65.95,0,2025-02-01
S1074,2025-02-17,87.99,59.78,1,2025-02-01
S1074,2025-02-24,87.04,56.92,0,2025-02-01
S1074,2025-03-03,86.33,55.17,1,2025-03-01
S1074,2025-03-10,87.94,71.63,1,2025-03-01
S1074,2025-03-17,79.4,64.6,1,2025-03-01
S1074,2025-03-24,84.74,66.76,0,2025-03-01
S1075,2025-01-06,72.46,73.65,0,2025-01-01
S1075,2025-01-13,76.42,61.68,1,2025-01-01
S1075,2025-01-20,76.03,70.04,1,2025-01-01
S1075,2025-01-27,71.25,66.15,0,2025-01-01
S1075,2025-02-03,75.27,66.61,1,2025-02-01
S1075,2025-02-10,76.43,65.71,1,2025-02-01
S1075,2025-02-17,69.59,70.39,0,2025-02-01
S1075,2025-02-24,74.84,60.71,0,2025-02-01
S1075,2025-03-03,71.18,62.57,1,2025-03-01
S1075,2025-03-10,74.8,74.26,1,2025-03-01
S1075,2025-03-17,65.56,64.36,2,2025-03-01
S1075,2025-03-24,72.83,63.53,0,2025-03-01
S1076,2025-01-06,79.41,51.13,0,2025-01-01
S1076,2025-01-13,78.83,53.32,1,2025-01-01
S1076,2025-01-20,87.47,54.58,0,2025-01-01
S1076,2025-01-27,82.94,63.97,1,2025-01-01
S1076,2025-02-03,83.94,51.75,1,2025-02-01
S1076,2025-02-10,83.68,61.24,0,2025-02-01
S1076,2025-02-17,87.02,60.57,0,2025-02-01
S1076,2025-02-24,83.84,58.83,1,2025-02-01
S1076,2025-03-03,87.98,63.78,2,2025-03-01
S1076,2025-03-10,87.27,51.87,0,2025-03-01
S1076,2025-03-17,83.64,61.81,0,2025-03-01
S1076,2025-03-24,85.57,64.44,1,2025-03-01
S1077,2025-01-06,73.78,62.77,0,2025-01-01
S1077,2025-01-13,70.97,54.08,1,2025-01-01
S1077,2025-01-20,78.52,57.66,3,2025-01-01
S1077,2025-01-27,75.85,55.75,0,2025-01-01
S1077,2025-02-03,74.6,56.3,0,2025-02-01
S1077,2025-02-10,75.05,58.89,0,2025-02-01
S1077,2025-02-17,70.91,53.87,0,2025-02-01
S1077,2025-02-24,80.85,60.65,0,2025-02-01
S1077,2025-03-03,75.09,57.5,0,2025-03-01
S1077,2025-03-10,77.41,50.46,3,2025-03-01
S1077,2025-03-17,74.75,39.74,0,2025-03-01
S1077,2025-03-24,79.57,52.81,0,2025-03-01
S1078,2025-01-06,68.38,68.4,1,2025-01-01
S1078,2025-01-13,65.1,71.65,0,2025-01-01
S1078,2025-01-20,67.97,67.04,2,2025-01-01
S1078,2025-01-27,63.27,59.88,1,2025-01-01
S1078,2025-02-03,66.06,72.49,3,2025-02-01
S1078,2025-02-10,68.85,80.01,1,2025-02-01
S1078,2025-02-17,69.16,68.6,2,2025-02-01
S1078,2025-02-24,64.66,58.38,1,2025-02-01
S1078,2025-03-03,69.63,72.35,1,2025-03-01
S1078,2025-03-10,62.31,65.77,2,2025-03-01
S1078,2025-03-17,71.04,59.65,1,2025-03-01
S1078,2025-03-24,72.89,71.7,1,2025-03-01
S1079,2025-01-06,66.24,12.05,1,2025-01-01
S1079,2025-01-13,65.29,18.58,1,2025-01-01
S1079,2025-01-20,69.19,26.04,1,2025-01-01
S1079,2025-01-27,66.01,31.61,1,2025-01-01
S1079,2025-02-03,67.49,27.5,0,2025-02-01
S1079,2025-02-10,71.99,29.98,4,2025-02-01
S1079,2025-02-17,67.94,21.31,1,2025-02-01
S1079,2025-02-24,72.14,37.11,0,2025-02-01
S1079,2025-03-03,66.55,22.98,0,2025-03-01
S1079,2025-03-10,65.37,22.69,1,2025-03-01
S1079,2025-03-17,66.25,15.73,0,2025-03-01
S1079,2025-03-24,72.18,29.55,0,2025-03-01
S1080,2025-01-06,73.54,37.61,0,2025-01-01
S1080,2025-01-13,75.4,40.82,1,2025-01-01
S1080,2025-01-20,72.13,27.9,2,2025-01-01
S1080,2025-01-27,70.39,44.72,1,2025-01-01
S1080,2025-02-03,75.17,42.76,3,2025-02-01
S1080,2025-02-10,75.41,43.02,2,2025-02-01
S1080,2025-02-17,79.0,44.05,2,2025-02-01
S1080,2025-02-24,76.88,36.73,0,2025-02-01
S1080,2025-03-03,72.44,30.46,0,2025-03-01
S1080,2025-03-10,76.8,44.83,0,2025-03-01
S1080,2025-03-17,79.09,42.67,2,2025-03-01
S1080,2025-03-24,80.05,40.01,1,2025-03-01
S1081,2025-01-06,81.97,47.8,0,2025-01-01
S1081,2025-01-13,78.67,42.67,1,2025-01-01
S1081,2025-01-20,75.15,55.34,3,2025-01-01
S1081,2025-01-27,78.37,48.53,1,2025-01-01
S1081,2025-02-03,74.85,49.13,0,2025-02-01
S1081,2025-02-10,72.27,43.37,0,2025-02-01
S1081,2025-02-17,78.18,40.95,2,2025-02-01
S1081,2025-02-24,76.47,56.73,0,2025-02-01
S1081,2025-03-03,78.44,40.88,1,2025-03-01
S1081,2025-03-10,79.62,44.0,1,2025-03-01
S1081,2025-03-17,76.57,51.32,1,2025-03-01
S1081,2025-03-24,81.85,55.18,1,2025-03-01
S1082,2025-01-06,76.37,50.87,1,2025-01-01
S1082,2025-01-13,81.38,56.46,0,2025-01-01
S1082,2025-01-20,79.83,61.47,0,2025-01-01
S1082,2025-01-27,80.75,58.66,0,2025-01-01
S1082,2025-02-03,78.09,66.27,1,2025-02-01
S1082,2025-02-10,75.03,60.92,0,2025-02-01
S1082,2025-02-17,80.78,62.69,0,2025-02-01
S1082,2025-02-24,78.38,54.33,0,2025-02-01
S1082,2025-03-03,79.62,59.1,1,2025-03-01
S1082,2025-03-10,80.54,70.31,0,2025-03-01
